Timestamp,SSID,BSSID,RSSI,indice_agrupamento,nome_arquivo
2023-12-14 16:15:04,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_P&D,56:A4:3C:D1:00:24,-78,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-79,1,coletac1.1.csv
2023-12-14 16:15:04,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-81,1,coletac1.1.csv
2023-12-14 16:15:04,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-81,1,coletac1.1.csv
2023-12-14 16:15:04,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-84,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_WIFI,26:A4:3C:D1:00:24,-84,1,coletac1.1.csv
2023-12-14 16:15:04,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_P&D,56:A4:3C:D1:03:C8,-85,1,coletac1.1.csv
2023-12-14 16:15:04,VISITANTE_CETELI,36:A4:3C:D1:00:24,-85,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_WIFI,26:A4:3C:D1:03:C8,-87,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_P&D,56:A4:3C:D1:AC:68,-88,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89,1,coletac1.1.csv
2023-12-14 16:15:04,CETELI_WIFI,26:A4:3C:D1:AC:68,-90,1,coletac1.1.csv
2023-12-14 16:15:16,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-76,1,coletac1.1.csv
2023-12-14 16:15:16,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-76,1,coletac1.1.csv
2023-12-14 16:15:16,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-77,1,coletac1.1.csv
2023-12-14 16:15:16,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-77,1,coletac1.1.csv
2023-12-14 16:15:16,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-78,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-82,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_P&D,56:A4:3C:D1:00:24,-83,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-84,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_WIFI,26:A4:3C:D1:00:24,-84,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_WIFI,26:A4:3C:D1:03:C8,-85,1,coletac1.1.csv
2023-12-14 16:15:16,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_P&D,56:A4:3C:D1:03:C8,-85,1,coletac1.1.csv
2023-12-14 16:15:16,VISITANTE_CETELI,36:A4:3C:D1:00:24,-85,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-88,1,coletac1.1.csv
2023-12-14 16:15:16,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-88,1,coletac1.1.csv
2023-12-14 16:15:16,dlink-EAD4,10:BE:F5:23:EA:D4,-88,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_WIFI,26:A4:3C:D1:AC:68,-90,1,coletac1.1.csv
2023-12-14 16:15:16,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-90,1,coletac1.1.csv
2023-12-14 16:15:16,CETELI_P&D,56:A4:3C:D1:AC:68,-90,1,coletac1.1.csv
2023-12-14 16:15:16,TPV,50:D4:F7:2D:16:6C,-91,1,coletac1.1.csv
2023-12-14 16:15:29,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-73,1,coletac1.1.csv
2023-12-14 16:15:29,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-76,1,coletac1.1.csv
2023-12-14 16:15:29,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-76,1,coletac1.1.csv
2023-12-14 16:15:29,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77,1,coletac1.1.csv
2023-12-14 16:15:29,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-79,1,coletac1.1.csv
2023-12-14 16:15:29,CETELI_P&D,56:A4:3C:D1:03:C8,-84,1,coletac1.1.csv
2023-12-14 16:15:29,VISITANTE_CETELI,36:A4:3C:D1:00:24,-85,1,coletac1.1.csv
2023-12-14 16:15:29,CETELI_WIFI,26:A4:3C:D1:00:24,-85,1,coletac1.1.csv
2023-12-14 16:15:29,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-85,1,coletac1.1.csv
2023-12-14 16:15:29,CETELI_P&D,56:A4:3C:D1:00:24,-86,1,coletac1.1.csv
2023-12-14 16:15:29,CETELI_WIFI,26:A4:3C:D1:03:C8,-87,1,coletac1.1.csv
2023-12-14 16:15:29,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88,1,coletac1.1.csv
2023-12-14 16:15:29,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-89,1,coletac1.1.csv
2023-12-14 16:15:29,TPV,50:D4:F7:2D:16:6C,-89,1,coletac1.1.csv
2023-12-14 16:34:58,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-72,2,coletac2.csv
2023-12-14 16:34:58,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-77,2,coletac2.csv
2023-12-14 16:34:58,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-79,2,coletac2.csv
2023-12-14 16:34:58,CETELI_P&D,56:A4:3C:D1:03:C8,-80,2,coletac2.csv
2023-12-14 16:34:58,VISITANTE_CETELI,36:A4:3C:D1:00:24,-80,2,coletac2.csv
2023-12-14 16:34:58,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-80,2,coletac2.csv
2023-12-14 16:34:58,CETELI_P&D,56:A4:3C:D1:00:24,-81,2,coletac2.csv
2023-12-14 16:34:58,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-81,2,coletac2.csv
2023-12-14 16:34:58,CETELI_WIFI,26:A4:3C:D1:00:24,-82,2,coletac2.csv
2023-12-14 16:34:58,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-82,2,coletac2.csv
2023-12-14 16:34:58,dlink-EAD4,10:BE:F5:23:EA:D4,-82,2,coletac2.csv
2023-12-14 16:34:58,CETELI_WIFI,26:A4:3C:D1:03:C8,-84,2,coletac2.csv
2023-12-14 16:34:58,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:34:58,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-86,2,coletac2.csv
2023-12-14 16:34:58,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86,2,coletac2.csv
2023-12-14 16:34:58,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-87,2,coletac2.csv
2023-12-14 16:34:58,CETELI_WIFI,26:A4:3C:D1:AC:68,-88,2,coletac2.csv
2023-12-14 16:34:58,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-93,2,coletac2.csv
2023-12-14 16:35:10,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-63,2,coletac2.csv
2023-12-14 16:35:10,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-75,2,coletac2.csv
2023-12-14 16:35:10,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-77,2,coletac2.csv
2023-12-14 16:35:10,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-77,2,coletac2.csv
2023-12-14 16:35:10,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-80,2,coletac2.csv
2023-12-14 16:35:10,CETELI_WIFI,26:A4:3C:D1:03:C8,-81,2,coletac2.csv
2023-12-14 16:35:10,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-84,2,coletac2.csv
2023-12-14 16:35:10,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:35:10,CETELI_P&D,56:A4:3C:D1:03:C8,-86,2,coletac2.csv
2023-12-14 16:35:10,VISITANTE_CETELI,36:A4:3C:D1:00:24,-87,2,coletac2.csv
2023-12-14 16:35:10,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-87,2,coletac2.csv
2023-12-14 16:35:10,CETELI_WIFI,26:A4:3C:D1:AC:68,-88,2,coletac2.csv
2023-12-14 16:35:10,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-88,2,coletac2.csv
2023-12-14 16:35:10,CETELI_P&D,56:A4:3C:D1:00:24,-88,2,coletac2.csv
2023-12-14 16:35:11,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-88,2,coletac2.csv
2023-12-14 16:35:11,CETELI_WIFI,26:A4:3C:D1:00:24,-89,2,coletac2.csv
2023-12-14 16:35:11,CETELI_P&D,56:A4:3C:D1:AC:68,-91,2,coletac2.csv
2023-12-14 16:35:11,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-92,2,coletac2.csv
2023-12-14 16:35:22,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-67,2,coletac2.csv
2023-12-14 16:35:23,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-78,2,coletac2.csv
2023-12-14 16:35:23,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-81,2,coletac2.csv
2023-12-14 16:35:23,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-81,2,coletac2.csv
2023-12-14 16:35:23,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:35:23,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:35:23,dlink-EAD4,10:BE:F5:23:EA:D4,-83,2,coletac2.csv
2023-12-14 16:35:23,CETELI_WIFI,26:A4:3C:D1:03:C8,-84,2,coletac2.csv
2023-12-14 16:35:23,CETELI_P&D,56:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:35:23,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86,2,coletac2.csv
2023-12-14 16:35:23,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-87,2,coletac2.csv
2023-12-14 16:35:23,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-88,2,coletac2.csv
2023-12-14 16:35:23,CETELI_P&D,56:A4:3C:D1:00:24,-88,2,coletac2.csv
2023-12-14 16:35:23,CETELI_WIFI,26:A4:3C:D1:00:24,-88,2,coletac2.csv
2023-12-14 16:35:23,CETELI_WIFI,26:A4:3C:D1:AC:68,-89,2,coletac2.csv
2023-12-14 16:35:23,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-89,2,coletac2.csv
2023-12-14 16:35:23,VISITANTE_CETELI,36:A4:3C:D1:00:24,-90,2,coletac2.csv
2023-12-14 16:35:23,VISITANTE_CETELI,FA:92:BF:C7:A2:2F,-92,2,coletac2.csv
2023-12-14 16:35:23,CETELI_P&D,02:92:BF:C7:A2:2F,-92,2,coletac2.csv
2023-12-14 16:35:23,CETELI_WIFI,F4:92:BF:C7:A2:2F,-94,2,coletac2.csv
2023-12-14 16:35:35,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-63,2,coletac2.csv
2023-12-14 16:35:35,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-75,2,coletac2.csv
2023-12-14 16:35:35,VISITANTE_CETELI,36:A4:3C:D1:00:24,-79,2,coletac2.csv
2023-12-14 16:35:35,CETELI_WIFI,26:A4:3C:D1:00:24,-79,2,coletac2.csv
2023-12-14 16:35:35,CETELI_P&D,56:A4:3C:D1:00:24,-80,2,coletac2.csv
2023-12-14 16:35:35,dlink-EAD4,10:BE:F5:23:EA:D4,-81,2,coletac2.csv
2023-12-14 16:35:35,CETELI_WIFI,26:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:35:35,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:35:35,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:35:35,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-82,2,coletac2.csv
2023-12-14 16:35:35,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-82,2,coletac2.csv
2023-12-14 16:35:35,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-84,2,coletac2.csv
2023-12-14 16:35:35,CETELI_P&D,56:A4:3C:D1:03:C8,-87,2,coletac2.csv
2023-12-14 16:35:35,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-89,2,coletac2.csv
2023-12-14 16:35:36,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-90,2,coletac2.csv
2023-12-14 16:35:36,CETELI_WIFI,26:A4:3C:D1:AC:68,-91,2,coletac2.csv
2023-12-14 16:35:48,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-65,2,coletac2.csv
2023-12-14 16:35:48,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-74,2,coletac2.csv
2023-12-14 16:35:48,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-80,2,coletac2.csv
2023-12-14 16:35:48,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-80,2,coletac2.csv
2023-12-14 16:35:48,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-80,2,coletac2.csv
2023-12-14 16:35:48,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-81,2,coletac2.csv
2023-12-14 16:35:48,CETELI_WIFI,26:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:35:48,dlink-EAD4,10:BE:F5:23:EA:D4,-82,2,coletac2.csv
2023-12-14 16:35:48,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-83,2,coletac2.csv
2023-12-14 16:35:48,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:35:48,CETELI_P&D,56:A4:3C:D1:03:C8,-86,2,coletac2.csv
2023-12-14 16:35:48,CETELI_WIFI,26:A4:3C:D1:00:24,-86,2,coletac2.csv
2023-12-14 16:35:48,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86,2,coletac2.csv
2023-12-14 16:35:48,CETELI_P&D,56:A4:3C:D1:00:24,-88,2,coletac2.csv
2023-12-14 16:35:48,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89,2,coletac2.csv
2023-12-14 16:35:48,TPV,50:D4:F7:2D:16:6C,-89,2,coletac2.csv
2023-12-14 16:35:48,VISITANTE_CETELI,36:A4:3C:D1:00:24,-89,2,coletac2.csv
2023-12-14 16:35:48,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-92,2,coletac2.csv
2023-12-14 16:36:00,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-68,2,coletac2.csv
2023-12-14 16:36:00,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-76,2,coletac2.csv
2023-12-14 16:36:00,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-81,2,coletac2.csv
2023-12-14 16:36:00,CETELI_WIFI,26:A4:3C:D1:03:C8,-82,2,coletac2.csv
2023-12-14 16:36:00,VISITANTE_CETELI,36:A4:3C:D1:00:24,-83,2,coletac2.csv
2023-12-14 16:36:00,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-83,2,coletac2.csv
2023-12-14 16:36:00,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-83,2,coletac2.csv
2023-12-14 16:36:00,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-83,2,coletac2.csv
2023-12-14 16:36:00,CETELI_P&D,56:A4:3C:D1:00:24,-84,2,coletac2.csv
2023-12-14 16:36:00,CETELI_WIFI,26:A4:3C:D1:00:24,-85,2,coletac2.csv
2023-12-14 16:36:01,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-86,2,coletac2.csv
2023-12-14 16:36:01,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-88,2,coletac2.csv
2023-12-14 16:36:01,CETELI_P&D,56:A4:3C:D1:AC:68,-88,2,coletac2.csv
2023-12-14 16:36:01,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-88,2,coletac2.csv
2023-12-14 16:36:01,CETELI_P&D,56:A4:3C:D1:03:C8,-89,2,coletac2.csv
2023-12-14 16:36:01,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89,2,coletac2.csv
2023-12-14 16:36:01,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-90,2,coletac2.csv
2023-12-14 16:36:01,dlink-EAD4,10:BE:F5:23:EA:D4,-90,2,coletac2.csv
2023-12-14 16:36:13,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-65,2,coletac2.csv
2023-12-14 16:36:13,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-74,2,coletac2.csv
2023-12-14 16:36:13,CETELI_P&D,56:A4:3C:D1:00:24,-75,2,coletac2.csv
2023-12-14 16:36:13,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-82,2,coletac2.csv
2023-12-14 16:36:13,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-83,2,coletac2.csv
2023-12-14 16:36:13,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-83,2,coletac2.csv
2023-12-14 16:36:13,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-83,2,coletac2.csv
2023-12-14 16:36:13,CETELI_WIFI,26:A4:3C:D1:03:C8,-84,2,coletac2.csv
2023-12-14 16:36:13,CETELI_P&D,56:A4:3C:D1:03:C8,-84,2,coletac2.csv
2023-12-14 16:36:13,CETELI_WIFI,26:A4:3C:D1:00:24,-84,2,coletac2.csv
2023-12-14 16:36:13,VISITANTE_CETELI,36:A4:3C:D1:00:24,-84,2,coletac2.csv
2023-12-14 16:36:13,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:36:13,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:36:13,dlink-EAD4,10:BE:F5:23:EA:D4,-85,2,coletac2.csv
2023-12-14 16:36:13,TPV,50:D4:F7:2D:16:6C,-86,2,coletac2.csv
2023-12-14 16:36:13,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-87,2,coletac2.csv
2023-12-14 16:36:13,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-87,2,coletac2.csv
2023-12-14 16:36:13,CETELI_P&D,56:A4:3C:D1:AC:68,-89,2,coletac2.csv
2023-12-14 16:36:13,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-93,2,coletac2.csv
2023-12-14 16:36:25,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-66,2,coletac2.csv
2023-12-14 16:36:25,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-72,2,coletac2.csv
2023-12-14 16:36:25,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-77,2,coletac2.csv
2023-12-14 16:36:25,CETELI_WIFI,26:A4:3C:D1:03:C8,-79,2,coletac2.csv
2023-12-14 16:36:25,CETELI_P&D,56:A4:3C:D1:03:C8,-79,2,coletac2.csv
2023-12-14 16:36:26,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-80,2,coletac2.csv
2023-12-14 16:36:26,CETELI_P&D,56:A4:3C:D1:00:24,-84,2,coletac2.csv
2023-12-14 16:36:26,CETELI_WIFI,26:A4:3C:D1:00:24,-84,2,coletac2.csv
2023-12-14 16:36:26,VISITANTE_CETELI,36:A4:3C:D1:00:24,-84,2,coletac2.csv
2023-12-14 16:36:26,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-84,2,coletac2.csv
2023-12-14 16:36:26,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-86,2,coletac2.csv
2023-12-14 16:36:26,CETELI_P&D,56:A4:3C:D1:AC:68,-86,2,coletac2.csv
2023-12-14 16:36:26,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-86,2,coletac2.csv
2023-12-14 16:36:26,dlink-EAD4,10:BE:F5:23:EA:D4,-86,2,coletac2.csv
2023-12-14 16:36:26,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-87,2,coletac2.csv
2023-12-14 16:36:26,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-87,2,coletac2.csv
2023-12-14 16:36:26,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-87,2,coletac2.csv
2023-12-14 16:36:26,CETELI_WIFI,26:A4:3C:D1:AC:68,-88,2,coletac2.csv
2023-12-14 16:36:26,TPV,50:D4:F7:2D:16:6C,-90,2,coletac2.csv
2023-12-14 16:36:38,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-61,2,coletac2.csv
2023-12-14 16:36:38,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-77,2,coletac2.csv
2023-12-14 16:36:38,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-77,2,coletac2.csv
2023-12-14 16:36:38,VISITANTE_CETELI,36:A4:3C:D1:00:24,-78,2,coletac2.csv
2023-12-14 16:36:38,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-80,2,coletac2.csv
2023-12-14 16:36:38,dlink-EAD4,10:BE:F5:23:EA:D4,-81,2,coletac2.csv
2023-12-14 16:36:38,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-83,2,coletac2.csv
2023-12-14 16:36:38,CETELI_WIFI,26:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:36:38,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-85,2,coletac2.csv
2023-12-14 16:36:38,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-85,2,coletac2.csv
2023-12-14 16:36:38,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-86,2,coletac2.csv
2023-12-14 16:36:38,CETELI_WIFI,26:A4:3C:D1:00:24,-86,2,coletac2.csv
2023-12-14 16:36:38,CETELI_P&D,56:A4:3C:D1:AC:68,-87,2,coletac2.csv
2023-12-14 16:36:39,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-88,2,coletac2.csv
2023-12-14 16:36:39,CETELI_P&D,56:A4:3C:D1:00:24,-88,2,coletac2.csv
2023-12-14 16:36:39,CETELI_P&D,56:A4:3C:D1:03:C8,-90,2,coletac2.csv
2023-12-14 16:36:39,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-90,2,coletac2.csv
2023-12-14 16:36:39,TPV,50:D4:F7:2D:16:6C,-91,2,coletac2.csv
2023-12-14 16:36:39,CETELI_WIFI,26:A4:3C:D1:AC:68,-92,2,coletac2.csv
2023-12-14 16:36:39,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-93,2,coletac2.csv
2023-12-14 16:16:20,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-62,2,coletac2.1.csv
2023-12-14 16:16:20,VISITANTE_CETELI,36:A4:3C:D1:00:24,-69,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-69,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_P&D,56:A4:3C:D1:00:24,-69,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_WIFI,26:A4:3C:D1:00:24,-70,2,coletac2.1.csv
2023-12-14 16:16:20,dlink-EAD4,10:BE:F5:23:EA:D4,-71,2,coletac2.1.csv
2023-12-14 16:16:20,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-74,2,coletac2.1.csv
2023-12-14 16:16:20,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-75,2,coletac2.1.csv
2023-12-14 16:16:20,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-76,2,coletac2.1.csv
2023-12-14 16:16:20,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-79,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-79,2,coletac2.1.csv
2023-12-14 16:16:20,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-81,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_WIFI,26:A4:3C:D1:03:C8,-82,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_P&D,56:A4:3C:D1:03:C8,-82,2,coletac2.1.csv
2023-12-14 16:16:20,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-83,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_WIFI,26:A4:3C:D1:AC:68,-86,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_P&D,56:A4:3C:D1:AC:68,-87,2,coletac2.1.csv
2023-12-14 16:16:20,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-88,2,coletac2.1.csv
2023-12-14 16:16:20,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-89,2,coletac2.1.csv
2023-12-14 16:16:20,TPV,50:D4:F7:2D:16:6C,-90,2,coletac2.1.csv
2023-12-14 16:16:32,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-61,2,coletac2.1.csv
2023-12-14 16:16:32,dlink-EAD4,10:BE:F5:23:EA:D4,-72,2,coletac2.1.csv
2023-12-14 16:16:32,WP3-CETELI-3-IoT,28:EE:52:50:11:49,-72,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_WIFI,26:A4:3C:D1:00:24,-73,2,coletac2.1.csv
2023-12-14 16:16:32,VISITANTE_CETELI,36:A4:3C:D1:00:24,-73,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_TREINAMENTOS,46:A4:3C:D1:00:24,-73,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_P&D,56:A4:3C:D1:00:24,-73,2,coletac2.1.csv
2023-12-14 16:16:32,Lab_IoT_VISITANTE,2A:EE:52:50:11:49,-73,2,coletac2.1.csv
2023-12-14 16:16:32,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-75,2,coletac2.1.csv
2023-12-14 16:16:32,Sala07_tplink2G,F4:F2:6D:B3:A0:F9,-78,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_WIFI,26:A4:3C:D1:03:C8,-79,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_TREINAMENTOS,46:A4:3C:D1:03:C8,-79,2,coletac2.1.csv
2023-12-14 16:16:32,VISITANTE_CETELI,36:A4:3C:D1:03:C8,-80,2,coletac2.1.csv
2023-12-14 16:16:32,LAB_IND-4.0,C0:C9:E3:4C:1F:DA,-81,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_P&D,56:A4:3C:D1:03:C8,-82,2,coletac2.1.csv
2023-12-14 16:16:32,TPV,50:D4:F7:2D:16:6C,-87,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_P&D,56:A4:3C:D1:AC:68,-88,2,coletac2.1.csv
2023-12-14 16:16:32,CETELI_WIFI,26:A4:3C:D1:AC:68,-89,2,coletac2.1.csv
2023-12-14 16:16:32,VISITANTE_CETELI,36:A4:3C:D1:AC:68,-90,2,coletac2.1.csv
2023-12-14 16:16:33,CETELI_TREINAMENTOS,46:A4:3C:D1:AC:68,-90,2,coletac2.1.csv
2023-12-14 16:16:45,WP3-CETELI-2-IA,C0:C9:E3:4C:23:C1,-60,2,coletac2.1.csv
2023-12-14 16:16:45,Project-CP-Lab-2_4GHz,B0:95:75:41:EB:69,-72,2,coletac2.1.csv
